ID,cluster,text
UPI001C89578E,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate Biological. The cell, the membrane, the cell, phosphoea layer. It of a biological. It participates pppas of phospholipid, Biological, -a phosphopinepareeas the cell and aea biological, ea G-a Gad--as"
A0A852KTG9,-1,DRD1C protein Drd1c UROIND_R12287 Cell membrane;Coiled coil;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
UPI0018EA731F,-1,"Beta protein-adarenadled receptor, a role a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate of pppa cell and aepas the membrane, phosphoea pa phospholipid, ppins phrine a biological, involving adea cell: It the cell, the membrane and the cell and thereea G-a -a cell, ea"
UPI001C4DD2B3,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The as a role a separate of Biological. The cell, the membrane, the cell, layer. It associateds ppppins involving a biological. It of adeas the cell and aea -a phospholipid, phosphoea cell and thea cell that the --a G-a cell, its the"
UPI001C04150E,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate pppa cell and a biological. The cell, the membrane, the cell, -a phosphoea --a cell that the membrane and the cell and thea cell processes in a norine in pa ea cell via a associated a role a al protein, the adea G-a G"
UPI0010A09080,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate pppa cell and a biological. The cell, the membrane, the cell, -a phosphoea Biological. It associated adeas the membrane and phospholipid, the --a cell that a role Biological, phosphopins the cell a ala -eaeadrenea"
UPI00146D9F75,-1,"Beta protein-adarenadled receptor, a role a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a biological. The cell, the membrane, the cell, ppa ea phosphoea cell and aepasea G-a pareeas biological. It associateds Biological. It of adeaea biological, eppphrine of eea the"
UPI0021E2AC40,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The as a role a separate Biological. The cell, the membrane, the cell, layer. It associated a biological. It of adea phosphoeas the cell and ata -a layer, ppa membrane. Combins the membrane and the membrane a membrane, ea G-a Ga epa"
UPI00201926D8,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. The membrane. It a cell. It the membrane. The cell. The a the membrane, the membrane and the membrane that phospholipid, phosphoea ea cell, the as a membrane. Arine of a biological. It its adea the cell, ppa phrine in a al protein, the cell and aea G-a cell and the -a --a Gad-as"
A0A8C4B2S5,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass Biological. The cell, the membrane, the cell, phospholipid, ea phosphoea cell and a biological. The. It participates a separate in adea G-as the membrane and the cell and thea -a Biological, layer. It of a associated a ala ppareead"
UPI00148FDE84,-1,"Beta protein-adarenadled receptor, a role a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate of pppa cell and aepas the membrane, phosphoea pa phospholipid, ppins phrine a biological, involving adea cell: It the cell, the membrane and the cell and thea ea G-a -a cell, e"
UPI001AAD95A9,-1,"Beta protein-adaadled receptor, a a G protein-coupled receptor. It a cell. It the membrane. The membrane. It its a the cell. The ass a separate Biological. The cell, the membrane, the cell, phosphoea layer. It associated a biological. It of adeas the membrane and phospholipid, the -a phosphopins the cell and atas layer, epa ea G-a Gad--aead"
A0A6P8FPZ7,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) adrb2a Behavior;Cell membrane;Disulfide bond;G-protein coupled receptor;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; serotonin binding [GO:0051378]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A672NML6,0,Somatostatin receptor type 5-like sstr5 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A437BYU7,0,G-protein coupled receptors family 1 profile domain-containing protein OJAV_G00234080 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to estradiol stimulus [GO:0071392]; cellular response to glucocorticoid stimulus [GO:0071385]
A0A6J2Q8Y6,0,LOW QUALITY PROTEIN: somatostatin receptor type 5-like LOC115012687 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]
A0A973YK51,0,SSR5 protein Sstr5 RHEHOF_R09915 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
E7F6Y6,0,Somatostatin receptor type 2 sstr2b Cell membrane;Cytoplasm;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Transducer;Transmembrane;Transmembrane helix cytoplasm [GO:0005737]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to estradiol stimulus [GO:0071392]; cellular response to glucocorticoid stimulus [GO:0071385]; neuropeptide signaling pathway [GO:0007218] FUNCTION: Receptor for somatostatin-14 and -28. This receptor is coupled via pertussis toxin sensitive G proteins to inhibition of adenylyl cyclase. In addition it stimulates phosphotyrosine phosphatase and PLC via pertussis toxin insensitive as well as sensitive G proteins. Inhibits calcium entry by suppressing voltage-dependent calcium channels. Acts as the functionally dominant somatostatin receptor in pancreatic alpha- and beta-cells where it mediates the inhibitory effect of somatostatin-14 on hormone secretion. Inhibits cell growth through enhancement of MAPK1 and MAPK2 phosphorylation and subsequent up-regulation of CDKN1B. Stimulates neuronal migration and axon outgrowth and may participate in neuron development and maturation during brain development. Mediates negative regulation of insulin receptor signaling through PTPN6. Inactivates SSTR3 receptor function following heterodimerization. {ECO:0000256|ARBA:ARBA00024823}.
A0A8C4ITI6,0,G-protein coupled receptors family 1 profile domain-containing protein LOC127356716 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A6J2WQ03,0,Somatostatin receptor type 5 sstr5 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A8B9HQ64,0,Somatostatin receptor type 5-like LOC103047489 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A3Q1F3S7,0,Somatostatin receptor 5 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A6P8V3F1,0,Somatostatin receptor type 5-like LOC117554443 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A3Q2XVI3,0,Somatostatin receptor 5 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix neuron projection [GO:0043005]; plasma membrane [GO:0005886]; neuropeptide binding [GO:0042923]; somatostatin receptor activity [GO:0004994]; cellular response to glucocorticoid stimulus [GO:0071385]; regulation of insulin secretion [GO:0050796]
A0A8D0GII9,1,"Beta-1 adrenergic receptor (Beta-1 adrenoreceptor) ADRB1 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix early endosome [GO:0005769]; neuronal dense core vesicle [GO:0098992]; plasma membrane [GO:0005886]; Schaffer collateral - CA1 synapse [GO:0098685]; alpha-2A adrenergic receptor binding [GO:0031694]; beta1-adrenergic receptor activity [GO:0004940]; G protein-coupled neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential [GO:0099579]; PDZ domain binding [GO:0030165]; protein heterodimerization activity [GO:0046982]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; brown fat cell differentiation [GO:0050873]; diet induced thermogenesis [GO:0002024]; fear response [GO:0042596]; heat generation [GO:0031649]; negative regulation of multicellular organism growth [GO:0040015]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of heart rate by epinephrine-norepinephrine [GO:0001996]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of the force of heart contraction by epinephrine-norepinephrine [GO:0001997]; regulation of circadian sleep/wake cycle, sleep [GO:0045187]; response to cold [GO:0009409]"
